frame_id	timestamp	hands	fingers	tools	gestures	hand_label	hand_id	hand_pos	hand_pitch	hand_roll	hand_yaw	hand_arm_dir	hand_wrist_pos	hand_elbow_pos	Thumb_id	Thumb_length	Thumb_width	Thumb_1	Thumb_2	Thumb_3	Thumb_4	Thumb_5	Index_id	Index_length	Index_width	Index_1	Index_2	Index_3	Index_4	Index_5	Middle_id	Middle_length	Middle_width	Middle_1	Middle_2	Middle_3	Middle_4	Middle_5	Ring_id	Ring_length	Ring_width	Ring_1	Ring_2	Ring_3	Ring_4	Ring_5	Pinky_id	Pinky_length	Pinky_width	Pinky_1	Pinky_2	Pinky_3	Pinky_4	Pinky_5	time_s
558330	10630696	1	5	0	0	Left	186	(-14.2521, 255.882, 22.7404)	33.66378	15.872093	34.993655	(0.531991, 0.256058, -0.807106)	(-47.8605, 234.622, 58.0569)	(-187.508, 167.406, 269.922)	1860	50.668617	19.687469	(-23.9881, 223.071, 71.702)	(-23.9881, 223.071, 71.702)	(21.0012, 229.677, 54.744)	(53.2041, 235.227, 49.1778)	(75.005, 240.009, 53.6023)	1861	57.173882	18.805471	(-29.9801, 244.944, 67.6089)	(17.5959, 268.713, 19.7809)	(29.8198, 233.05, 1.79892)	(28.1568, 209.763, -0.881407)	(24.3054, 193.619, -0.20447)	1862	65.14505	18.469471	(-38.5079, 247.951, 59.7639)	(-0.586498, 271.182, 8.54697)	(27.7955, 261.467, -27.454)	(44.3399, 252.98, -47.9131)	(55.1226, 246.21, -61.0162)	1863	62.638702	17.574873	(-47.5532, 247.85, 51.9644)	(-21.3207, 268.749, 1.13263)	(3.06315, 265.357, -34.6559)	(18.3561, 261.803, -56.5386)	(28.7329, 258.739, -71.1297)	1864	49.107586	15.611376	(-56.4429, 240.695, 44.1388)	(-39.8034, 261.771, -5.42916)	(-36.2634, 264.522, -39.5125)	(-33.6051, 264.856, -58.3383)	(-30.8003, 264.351, -74.8522)	10.630696
558333	10657841	1	5	0	0	Left	186	(-14.1957, 256.697, 22.3474)	33.532114	16.541431	34.612763	(0.530865, 0.261559, -0.806083)	(-47.5976, 235.335, 57.7985)	(-186.949, 166.676, 269.395)	1860	50.668617	19.687469	(-23.6077, 224.192, 71.5764)	(-23.6077, 224.192, 71.5764)	(21.4774, 232.452, 55.6273)	(53.5843, 239.163, 50.8384)	(75.0381, 244.703, 56.0109)	1861	57.173882	18.805471	(-29.858, 245.955, 67.2863)	(17.499, 269.887, 19.3224)	(30.2185, 234.252, 1.63181)	(28.7938, 210.922, -0.801684)	(25.081, 194.755, 0.0684826)	1862	65.14505	18.469471	(-38.4098, 248.791, 59.4037)	(-0.694987, 272.039, 8.04191)	(27.7904, 262.007, -27.7901)	(44.4223, 253.395, -48.1257)	(55.2768, 246.571, -61.1415)	1863	62.638702	17.574873	(-47.4414, 248.513, 51.5925)	(-21.3869, 269.291, 0.61954)	(3.08918, 265.531, -35.0691)	(18.4481, 261.775, -56.8717)	(28.874, 258.589, -71.4018)	1864	49.107586	15.611376	(-56.2318, 241.184, 43.8164)	(-39.7737, 262.033, -5.90795)	(-36.3616, 264.719, -40.0096)	(-33.7877, 265.075, -58.8467)	(-31.0652, 264.628, -75.376)	10.657841
558335	10675912	1	5	0	0	Left	186	(-13.9398, 257.019, 21.7549)	33.580417	17.37052	34.228165	(0.532242, 0.260613, -0.805481)	(-47.0973, 235.41, 57.2859)	(-186.811, 166.999, 268.724)	1860	50.668617	19.687469	(-22.9751, 224.709, 71.1825)	(-22.9751, 224.709, 71.1825)	(22.0717, 234.863, 56.2514)	(53.9854, 242.876, 52.2349)	(75.0483, 249.221, 58.0502)	1861	57.173882	18.805471	(-29.5324, 246.35, 66.7355)	(17.5659, 270.648, 18.7007)	(30.8563, 235.102, 1.25092)	(29.7338, 211.736, -0.986687)	(26.2087, 195.536, 0.0342622)	1862	65.14505	18.469471	(-38.109, 249.009, 58.8182)	(-0.635293, 272.46, 7.37232)	(27.9823, 262.356, -28.334)	(44.7305, 253.785, -48.5914)	(55.6816, 247.025, -61.5591)	1863	62.638702	17.574873	(-47.1203, 248.547, 50.9923)	(-21.2706, 269.362, -0.0699394)	(3.33286, 265.602, -35.671)	(18.7858, 261.876, -57.4121)	(29.2824, 258.723, -71.8984)	1864	49.107586	15.611376	(-55.7881, 241.04, 43.249)	(-39.5373, 261.794, -6.58292)	(-36.1132, 264.354, -40.693)	(-33.5144, 264.648, -59.5277)	(-30.7577, 264.151, -76.05)	10.675912
558339	10712073	1	5	0	0	Left	186	(-12.8781, 255.905, 20.5154)	35.158686	18.115235	34.126016	(0.541975, 0.231293, -0.80794)	(-45.644, 233.089, 55.6529)	(-187.912, 172.374, 267.737)	1860	50.668617	19.687469	(-21.3457, 222.343, 69.2038)	(-21.3457, 222.343, 69.2038)	(23.4574, 234.918, 55.427)	(55.0762, 244.386, 52.3553)	(75.7076, 251.332, 58.9747)	1861	57.173882	18.805471	(-28.1673, 244.005, 65.291)	(18.4575, 269.963, 17.6643)	(32.425, 235.28, -0.954142)	(31.6841, 211.971, -3.84517)	(28.3835, 195.703, -3.21853)	1862	65.14505	18.469471	(-36.8054, 246.75, 57.4705)	(0.191465, 271.83, 6.44983)	(28.6942, 262.581, -29.5784)	(45.4081, 254.612, -50.1081)	(56.3565, 248.29, -63.2973)	1863	62.638702	17.574873	(-45.8421, 246.369, 49.6698)	(-20.4368, 268.671, -0.985836)	(4.15165, 265.54, -36.658)	(19.5953, 262.256, -58.477)	(30.0867, 259.429, -73.0339)	1864	49.107586	15.611376	(-54.4547, 238.945, 41.7847)	(-38.642, 261.049, -7.60635)	(-35.0733, 264.173, -41.6545)	(-32.3694, 264.762, -60.4675)	(-29.5059, 264.516, -76.9772)	10.712073
558340	10721123	1	5	0	0	Left	186	(-12.6894, 256.109, 20.2335)	35.1743	18.399944	33.96758	(0.544182, 0.228854, -0.807151)	(-45.353, 233.202, 55.407)	(-188.2, 173.128, 267.284)	1860	50.668617	19.687469	(-21.0058, 222.61, 68.9909)	(-21.0058, 222.61, 68.9909)	(23.7109, 235.743, 55.4562)	(55.2318, 245.595, 52.5916)	(75.7407, 252.771, 59.3447)	1861	57.173882	18.805471	(-27.9362, 244.229, 65.0286)	(18.5753, 270.321, 17.3646)	(33.3219, 236.184, -1.65804)	(33.0959, 212.907, -4.87058)	(30.1173, 196.57, -4.44865)	1862	65.14505	18.469471	(-36.5849, 246.913, 57.1987)	(0.304606, 272.071, 6.13878)	(28.8619, 262.867, -29.8579)	(45.621, 254.94, -50.3669)	(56.6052, 248.651, -63.5424)	1863	62.638702	17.574873	(-45.6164, 246.468, 49.3951)	(-20.3042, 268.79, -1.29835)	(4.36383, 265.454, -36.8969)	(19.8587, 262.046, -58.6604)	(30.3852, 259.137, -73.1758)	1864	49.107586	15.611376	(-54.1878, 238.984, 41.5227)	(-38.4675, 261.061, -7.90971)	(-34.654, 263.849, -41.9605)	(-31.8121, 264.257, -60.758)	(-28.8278, 263.859, -77.2433)	10.721123
558343	10748229	1	5	0	0	Left	186	(-11.2694, 254.829, 18.7581)	37.132361	18.945883	34.028758	(0.553224, 0.201311, -0.808342)	(-43.5356, 230.531, 53.3607)	(-188.757, 177.687, 265.55)	1860	50.668617	19.687469	(-19.0239, 219.68, 66.4347)	(-19.0239, 219.68, 66.4347)	(25.338, 235.035, 54.1261)	(56.5198, 246.113, 52.1808)	(76.6791, 253.644, 59.5709)	1861	57.173882	18.805471	(-26.1371, 241.365, 63.2315)	(19.8716, 269.361, 16.1637)	(37.7632, 239.061, -6.34008)	(39.9938, 216.486, -12.4747)	(38.6641, 200.011, -14.1191)	1862	65.14505	18.469471	(-34.856, 244.241, 55.5488)	(1.51591, 271.343, 5.11654)	(29.89, 263.456, -31.3347)	(46.5645, 256.336, -52.2056)	(57.5054, 250.591, -65.6624)	1863	62.638702	17.574873	(-43.9347, 243.986, 47.7917)	(-19.1165, 268.155, -2.29537)	(5.44923, 265.69, -38.0354)	(20.8784, 262.847, -59.9263)	(31.3602, 260.332, -74.5474)	1864	49.107586	15.611376	(-52.5025, 236.701, 39.7304)	(-37.2658, 260.512, -9.04411)	(-32.0846, 261.863, -43.0015)	(-28.5195, 261.515, -61.6765)	(-24.9354, 260.501, -78.0153)	10.748229
558347	10784352	1	5	0	0	Left	186	(-10.564, 256.178, 17.401)	37.601431	20.188795	33.608735	(0.551411, 0.207475, -0.808022)	(-42.4676, 231.288, 51.919)	(-187.213, 176.826, 264.025)	1860	50.668617	19.687469	(-17.7931, 220.954, 65.1047)	(-17.7931, 220.954, 65.1047)	(26.9378, 235.644, 53.3316)	(58.2787, 246.341, 51.8737)	(78.3493, 253.713, 59.6556)	1861	57.173882	18.805471	(-25.3294, 242.486, 61.8389)	(20.2877, 271.331, 14.9025)	(44.5269, 249.319, -11.0317)	(52.6186, 229.978, -21.6462)	(55.7321, 214.575, -27.0295)	1862	65.14505	18.469471	(-34.0746, 245.173, 54.1181)	(1.93867, 272.925, 3.78179)	(30.5761, 265.297, -32.5183)	(47.4508, 258.458, -53.3223)	(58.548, 252.954, -66.7516)	1863	62.638702	17.574873	(-43.1162, 244.724, 46.3266)	(-18.5964, 269.31, -3.70408)	(6.27997, 266.534, -39.2055)	(21.9053, 263.559, -60.9393)	(32.5216, 260.988, -75.4531)	1864	49.107586	15.611376	(-51.5042, 237.255, 38.2444)	(-36.5618, 261.293, -10.51)	(-30.5124, 260.77, -44.3465)	(-26.5837, 259.6, -62.9149)	(-22.7591, 258.014, -79.1532)	10.784352
558350	10811466	1	5	0	0	Left	186	(-10.6516, 254.66, 17.5547)	39.713999	19.197647	35.229423	(0.546672, 0.191121, -0.815244)	(-43.0741, 228.924, 50.9498)	(-186.575, 178.754, 264.951)	1860	50.668617	19.687469	(-18.629, 217.372, 63.5398)	(-18.629, 217.372, 63.5398)	(26.9601, 228.614, 51.2711)	(59.0334, 236.745, 49.2723)	(79.8433, 242.312, 56.5993)	1861	57.173882	18.805471	(-25.6453, 239.213, 61.3358)	(20.5547, 269.163, 15.679)	(48.0431, 255.128, -12.4645)	(60.6482, 241.708, -27.0667)	(68.0583, 230.235, -36.5214)	1862	65.14505	18.469471	(-34.3399, 242.479, 53.7829)	(2.22479, 271.734, 4.71085)	(30.5802, 265.971, -32.1504)	(47.2831, 260.791, -53.5631)	(58.2846, 256.608, -67.5368)	1863	62.638702	17.574873	(-43.4075, 242.623, 46.01)	(-18.4094, 268.981, -2.86887)	(6.31025, 266.994, -38.5324)	(21.8009, 264.518, -60.4245)	(32.3099, 262.288, -75.0722)	1864	49.107586	15.611376	(-51.9936, 235.757, 37.6081)	(-36.5804, 261.738, -9.98931)	(-29.7781, 260.598, -43.6673)	(-25.4869, 259.109, -62.1323)	(-21.3854, 257.27, -78.2761)	10.811466
558353	10838603	1	5	0	0	Left	186	(-10.819, 252.798, 17.8872)	40.598081	16.446874	37.606534	(0.540034, 0.17756, -0.8227)	(-44.482, 227.512, 50.3873)	(-186.241, 180.903, 266.346)	1860	50.668617	19.687469	(-20.6546, 214.192, 62.4012)	(-20.6546, 214.192, 62.4012)	(25.2429, 221.578, 48.4686)	(57.7565, 226.855, 44.749)	(79.505, 230.444, 50.3921)	1861	57.173882	18.805471	(-26.5061, 236.444, 61.0922)	(21.109, 265.689, 16.4441)	(50.5431, 257.634, -12.0758)	(65.9779, 250.148, -28.1358)	(76.2939, 243.604, -39.3911)	1862	65.14505	18.469471	(-35.0333, 240.463, 53.7134)	(2.91504, 269.661, 5.66883)	(31.1515, 266.647, -31.6086)	(47.7777, 263.673, -53.4959)	(58.7394, 261.186, -67.8989)	1863	62.638702	17.574873	(-44.0992, 241.395, 45.9933)	(-17.8545, 268.308, -1.92025)	(6.59623, 266.978, -37.799)	(21.8583, 264.962, -59.898)	(32.1869, 263.065, -74.7198)	1864	49.107586	15.611376	(-53.0582, 235.332, 37.366)	(-36.4019, 262.325, -9.2387)	(-29.1924, 260.544, -42.8039)	(-24.711, 258.637, -61.1852)	(-20.47, 256.403, -77.2429)	10.838603
558354	10847712	1	5	0	0	Left	186	(-10.8421, 252.384, 18.0035)	40.379379	15.746692	38.047644	(0.538339, 0.176536, -0.824031)	(-44.83, 227.469, 50.4513)	(-186.144, 181.128, 266.759)	1860	50.668617	19.687469	(-21.1758, 213.827, 62.4466)	(-21.1758, 213.827, 62.4466)	(24.5239, 219.498, 47.1289)	(57.0315, 223.613, 42.1151)	(79.0712, 226.517, 46.9666)	1861	57.173882	18.805471	(-26.7451, 236.154, 61.176)	(21.2467, 264.874, 16.5901)	(51.1711, 258.17, -11.7689)	(67.1638, 251.991, -27.8391)	(78.0223, 246.571, -39.1812)	1862	65.14505	18.469471	(-35.219, 240.293, 53.8025)	(3.10705, 269.094, 5.81804)	(31.4788, 266.942, -31.4164)	(48.1905, 264.608, -53.3162)	(59.2134, 262.596, -67.7467)	1863	62.638702	17.574873	(-44.2705, 241.354, 46.0821)	(-17.6761, 268.018, -1.77789)	(6.76106, 266.964, -37.6751)	(22.005, 265.15, -59.804)	(32.3177, 263.399, -74.6549)	1864	49.107586	15.611376	(-53.3034, 235.42, 37.4421)	(-36.296, 262.283, -9.11095)	(-28.9847, 260.097, -42.6302)	(-24.4562, 257.953, -60.9738)	(-20.1808, 255.505, -76.9912)	10.847712
558358	10883815	1	5	0	0	Left	186	(-10.8201, 251.23, 18.3806)	38.469074	14.02851	38.491699	(0.537643, 0.177553, -0.824266)	(-45.5453, 227.959, 51.2656)	(-186.676, 181.351, 267.635)	1860	50.668617	19.687469	(-22.3019, 213.917, 63.5974)	(-22.3019, 213.917, 63.5974)	(21.0546, 214.617, 41.8034)	(52.2011, 215.366, 30.4828)	(74.9306, 216.392, 30.6785)	1861	57.173882	18.805471	(-27.2429, 236.358, 61.8472)	(21.6076, 262.787, 16.779)	(52.7902, 259.248, -10.7849)	(69.9602, 255.866, -26.4678)	(81.8935, 252.818, -37.6135)	1862	65.14505	18.469471	(-35.5854, 240.577, 54.3695)	(3.61107, 267.285, 5.87985)	(32.6136, 267.374, -30.9283)	(49.7176, 266.538, -52.6326)	(61.011, 265.579, -66.962)	1863	62.638702	17.574873	(-44.5908, 241.728, 46.6081)	(-17.1813, 266.629, -1.73897)	(7.47494, 267.045, -37.4992)	(22.8518, 266.252, -59.5963)	(33.2554, 265.226, -74.4516)	1864	49.107586	15.611376	(-53.7715, 235.868, 38.0737)	(-35.9417, 261.264, -8.9926)	(-28.152, 257.167, -42.2238)	(-23.3724, 253.918, -60.3397)	(-18.8887, 250.475, -76.1155)	10.883815
558359	10892877	1	5	0	0	Left	186	(-10.7607, 251.028, 18.4433)	37.901584	13.798626	38.409463	(0.53795, 0.179076, -0.823737)	(-45.5685, 228.145, 51.5127)	(-186.78, 181.138, 267.743)	1860	50.668617	19.687469	(-22.3723, 214.139, 63.9732)	(-22.3723, 214.139, 63.9732)	(19.8627, 213.605, 40.074)	(50.2173, 213.494, 26.7548)	(72.9496, 214.061, 25.9527)	1861	57.173882	18.805471	(-27.2444, 236.579, 62.0291)	(21.7026, 262.472, 16.7554)	(53.0051, 259.187, -10.7037)	(70.2616, 255.971, -26.3265)	(82.2642, 253.045, -37.4306)	1862	65.14505	18.469471	(-35.5713, 240.759, 54.5124)	(3.7238, 266.931, 5.8112)	(32.8071, 267.366, -30.9307)	(49.9645, 266.758, -52.6005)	(61.2961, 265.957, -66.9094)	1863	62.638702	17.574873	(-44.5704, 241.871, 46.7379)	(-17.0677, 266.274, -1.80979)	(7.66021, 267.192, -37.5111)	(23.0837, 266.771, -59.5859)	(33.5211, 266.022, -74.434)	1864	49.107586	15.611376	(-53.7657, 235.966, 38.2504)	(-35.8418, 260.904, -9.02452)	(-27.9491, 256.365, -42.1739)	(-23.1116, 252.86, -60.2266)	(-18.577, 249.187, -75.9357)	10.892877
558362	10928978	1	5	0	0	Left	186	(-10.1913, 251.013, 18.5572)	35.818489	13.608383	37.537754	(0.542732, 0.190941, -0.817914)	(-44.9272, 229.303, 52.4817)	(-187.394, 179.181, 267.184)	1860	50.668617	19.687469	(-21.6937, 215.81, 65.4303)	(-21.6937, 215.81, 65.4303)	(16.7715, 212.584, 36.0148)	(43.8114, 210.506, 16.9534)	(66.0391, 210.068, 12.1101)	1861	57.173882	18.805471	(-26.6105, 238.155, 62.6624)	(22.2485, 262.448, 16.4177)	(53.7803, 259.658, -10.833)	(71.2134, 256.735, -26.3167)	(83.3607, 254.009, -37.3139)	1862	65.14505	18.469471	(-34.9518, 242.038, 55.0039)	(4.25197, 266.466, 5.33256)	(33.3833, 267.386, -31.3623)	(50.5897, 267.105, -52.9999)	(61.9638, 266.534, -67.2862)	1863	62.638702	17.574873	(-43.9595, 242.844, 47.2019)	(-16.5446, 265.488, -2.23996)	(8.29813, 266.686, -37.8532)	(23.812, 266.438, -59.8671)	(34.3198, 265.799, -74.6707)	1864	49.107586	15.611376	(-53.1506, 236.613, 38.9468)	(-35.3144, 259.819, -9.23408)	(-27.3575, 254.031, -42.1728)	(-22.4783, 249.835, -60.0664)	(-17.9039, 245.556, -75.6096)	10.928978
558366	10965157	1	5	0	0	Left	186	(-9.57307, 252.007, 18.6204)	32.415815	14.613026	35.921635	(0.54896, 0.217658, -0.807012)	(-44.0218, 232.025, 53.8741)	(-188.124, 174.89, 265.714)	1860	50.668617	19.687469	(-20.5689, 220.068, 67.8912)	(-20.5689, 220.068, 67.8912)	(15.53, 214.299, 35.9717)	(40.1368, 210.348, 14.1152)	(61.5627, 209.175, 6.54702)	1861	57.173882	18.805471	(-25.9826, 242.027, 63.4683)	(22.6071, 264.016, 15.8079)	(54.501, 260.957, -10.9889)	(72.1889, 257.833, -26.1407)	(84.5379, 254.933, -36.8654)	1862	65.14505	18.469471	(-34.3605, 245.143, 55.5048)	(4.59632, 266.786, 4.36958)	(33.9434, 266.792, -32.1645)	(51.312, 265.89, -53.6551)	(62.8083, 264.866, -67.8177)	1863	62.638702	17.574873	(-43.3325, 245.164, 47.6204)	(-16.1215, 264.768, -3.21305)	(8.95739, 265.825, -38.6649)	(24.657, 265.533, -60.5462)	(35.3101, 264.876, -75.2447)	1864	49.107586	15.611376	(-52.3222, 238.13, 39.7994)	(-34.7083, 258.161, -9.86494)	(-26.4859, 250.936, -42.4527)	(-21.4285, 245.957, -60.0942)	(-16.6766, 240.992, -75.378)	10.965157
558368	10983186	1	5	0	0	Left	186	(-9.45257, 252.232, 18.5957)	31.500857	15.092445	35.503614	(0.550037, 0.225043, -0.804248)	(-43.8227, 232.699, 54.1759)	(-188.207, 173.625, 265.291)	1860	50.668617	19.687469	(-20.3024, 221.274, 68.5205)	(-20.3024, 221.274, 68.5205)	(14.9481, 214.659, 35.8266)	(38.6569, 210.051, 13.1225)	(59.7579, 208.582, 4.7372)	1861	57.173882	18.805471	(-25.9092, 243.08, 63.6025)	(22.6216, 264.482, 15.6165)	(54.6676, 261.497, -11.0065)	(72.4559, 258.366, -26.039)	(84.8805, 255.435, -36.6672)	1862	65.14505	18.469471	(-34.2908, 245.94, 55.5479)	(4.62177, 266.831, 4.06708)	(34.0767, 266.625, -32.3796)	(51.5224, 265.575, -53.8009)	(63.0757, 264.441, -67.9086)	1863	62.638702	17.574873	(-43.2376, 245.704, 47.6384)	(-16.0519, 264.45, -3.53088)	(9.12454, 265.397, -38.9166)	(24.9042, 265.002, -60.7387)	(35.6204, 264.259, -75.3871)	1864	49.107586	15.611376	(-52.1356, 238.415, 39.9466)	(-34.5544, 257.524, -10.0917)	(-26.2289, 250.482, -42.6933)	(-21.1002, 245.599, -60.3412)	(-16.2746, 240.712, -75.6269)	10.983186
558372	11019395	1	5	0	0	Left	186	(-9.40388, 252.784, 18.5824)	29.485575	15.977105	34.805616	(0.549098, 0.245304, -0.798948)	(-43.7159, 234.326, 54.7874)	(-187.854, 169.934, 264.511)	1860	50.668617	19.687469	(-20.1178, 223.995, 69.8178)	(-20.1178, 223.995, 69.8178)	(15.0272, 216.093, 37.2967)	(38.6557, 210.581, 14.7104)	(59.7109, 208.875, 6.25553)	1861	57.173882	18.805471	(-26.0596, 245.447, 63.8478)	(22.4774, 265.443, 15.2654)	(54.7229, 262.134, -11.0771)	(72.651, 258.764, -25.8901)	(85.1854, 255.633, -36.331)	1862	65.14505	18.469471	(-34.4246, 247.782, 55.6086)	(4.53272, 266.936, 3.49001)	(34.2225, 265.858, -32.7502)	(51.8294, 264.262, -54.0052)	(63.4993, 262.75, -67.9809)	1863	62.638702	17.574873	(-43.3025, 247.02, 47.6548)	(-16.0356, 263.841, -4.13684)	(9.39677, 264.323, -39.3485)	(25.3559, 263.669, -61.0335)	(36.2039, 262.763, -75.5753)	1864	49.107586	15.611376	(-52.012, 239.227, 40.2476)	(-34.3631, 256.293, -10.5001)	(-25.6982, 249.565, -43.0795)	(-20.3975, 244.924, -60.7417)	(-15.4244, 240.28, -76.0561)	11.019395
558375	11046524	1	5	0	0	Left	186	(-9.46136, 252.923, 18.5803)	28.696128	16.303076	34.567526	(0.549322, 0.251287, -0.796931)	(-43.7637, 234.9, 55.0129)	(-187.96, 168.937, 264.207)	1860	50.668617	19.687469	(-20.1454, 224.995, 70.2959)	(-20.1454, 224.995, 70.2959)	(15.5195, 216.705, 38.4441)	(39.6662, 210.97, 16.4697)	(60.7388, 209.155, 8.08108)	1861	57.173882	18.805471	(-26.2064, 246.296, 63.9222)	(22.3481, 265.726, 15.1278)	(54.4037, 262.957, -11.507)	(72.2698, 259.944, -26.4712)	(84.7843, 257.087, -37.0139)	1862	65.14505	18.469471	(-34.5612, 248.428, 55.6179)	(4.42986, 266.89, 3.27537)	(34.1182, 265.678, -32.9617)	(51.7359, 263.998, -54.2013)	(63.4184, 262.428, -68.1601)	1863	62.638702	17.574873	(-43.41, 247.466, 47.6534)	(-16.095, 263.526, -4.35408)	(9.41873, 263.997, -39.5069)	(25.4473, 263.301, -61.1393)	(36.351, 262.348, -75.6364)	1864	49.107586	15.611376	(-52.0471, 239.485, 40.3629)	(-34.3546, 255.747, -10.6332)	(-25.4531, 249.87, -43.3135)	(-20.0452, 245.75, -61.0722)	(-14.9875, 241.587, -76.4969)	11.046524
558376	11055584	1	5	0	0	Left	186	(-9.60129, 253.002, 18.5791)	28.204054	16.534744	34.457929	(0.548383, 0.256099, -0.796046)	(-43.9219, 235.256, 55.1301)	(-187.872, 168.03, 264.092)	1860	50.668617	19.687469	(-20.3018, 225.631, 70.5882)	(-20.3018, 225.631, 70.5882)	(15.8182, 217.191, 39.2936)	(40.4148, 211.399, 17.8395)	(61.5475, 209.572, 9.60602)	1861	57.173882	18.805471	(-26.4372, 246.831, 63.9516)	(22.162, 265.902, 15.0602)	(54.1553, 263.366, -11.6726)	(72.0102, 260.521, -26.683)	(84.5299, 257.798, -37.2548)	1862	65.14505	18.469471	(-34.7792, 248.83, 55.6016)	(4.27023, 266.851, 3.14874)	(33.9791, 265.498, -33.0666)	(51.6155, 263.736, -54.2839)	(63.3136, 262.111, -68.2233)	1863	62.638702	17.574873	(-43.6028, 247.738, 47.6259)	(-16.2199, 263.309, -4.49408)	(9.35771, 263.651, -39.602)	(25.4339, 262.869, -61.196)	(36.3737, 261.853, -75.6616)	1864	49.107586	15.611376	(-52.1863, 239.634, 40.4064)	(-34.4294, 255.379, -10.7295)	(-25.3623, 249.742, -43.4065)	(-19.8738, 245.782, -61.1767)	(-14.7502, 241.773, -76.6203)	11.055584
558380	11091716	1	5	0	0	Left	186	(-9.87402, 253.144, 18.7179)	26.856939	17.019618	34.102575	(0.547794, 0.266483, -0.793038)	(-44.1924, 236.166, 55.6337)	(-187.988, 166.214, 263.806)	1860	50.668617	19.687469	(-20.5531, 227.241, 71.4779)	(-20.5531, 227.241, 71.4779)	(18.386, 219.224, 43.6439)	(45.8807, 214.193, 25.8241)	(67.3633, 212.532, 18.5126)	1861	57.173882	18.805471	(-26.8623, 248.171, 64.1806)	(21.779, 266.244, 14.9532)	(53.2325, 264.583, -12.4796)	(70.8478, 262.305, -27.8651)	(83.2332, 260.01, -38.6939)	1862	65.14505	18.469471	(-35.184, 249.837, 55.7376)	(3.935, 266.659, 2.93983)	(33.4449, 265.194, -33.4334)	(50.9894, 263.334, -54.7185)	(62.6384, 261.626, -68.6891)	1863	62.638702	17.574873	(-43.959, 248.419, 47.7595)	(-16.4837, 262.689, -4.68341)	(8.9811, 263.274, -39.87)	(25.0134, 262.643, -61.5016)	(35.9371, 261.725, -75.986)	1864	49.107586	15.611376	(-52.4296, 240.019, 40.7489)	(-34.5859, 254.396, -10.758)	(-25.1678, 249.577, -43.4665)	(-19.4857, 246.087, -61.2744)	(-14.1873, 242.495, -76.7616)	11.091716
558383	11118740	1	5	0	0	Left	186	(-9.85622, 252.909, 18.7097)	26.46651	17.355414	33.79049	(0.550589, 0.265723, -0.791355)	(-44.0337, 236.077, 55.8229)	(-188.563, 166.325, 263.553)	1860	50.668617	19.687469	(-20.3235, 227.481, 71.7421)	(-20.3235, 227.481, 71.7421)	(20.8392, 220.671, 46.9528)	(50.55, 217.048, 32.7063)	(72.7156, 216.311, 27.6206)	1861	57.173882	18.805471	(-26.7815, 248.29, 64.2332)	(21.7033, 266.187, 14.7877)	(52.7216, 265.74, -13.182)	(70.1391, 264.191, -28.8802)	(82.4103, 262.428, -39.9361)	1862	65.14505	18.469471	(-35.1197, 249.811, 55.7792)	(3.84941, 266.355, 2.78313)	(33.1806, 265.243, -33.7469)	(50.6388, 263.564, -55.1178)	(62.2399, 261.962, -69.1406)	1863	62.638702	17.574873	(-43.8897, 248.25, 47.8223)	(-16.5462, 262.166, -4.78448)	(8.81186, 262.834, -40.0467)	(24.8002, 262.212, -61.711)	(35.7048, 261.278, -76.2087)	1864	49.107586	15.611376	(-52.3065, 239.72, 40.9048)	(-34.5945, 253.686, -10.7604)	(-25.1141, 249.168, -43.4939)	(-19.3917, 245.849, -61.3216)	(-14.0526, 242.407, -76.8289)	11.11874
558388	11163939	1	5	0	0	Left	186	(-10.2157, 252.725, 18.6619)	26.034173	17.940315	33.52138	(0.551601, 0.267721, -0.789976)	(-44.2924, 236.041, 55.9346)	(-189.087, 165.765, 263.303)	1860	50.668617	19.687469	(-20.5264, 227.923, 72.0209)	(-20.5264, 227.923, 72.0209)	(22.1638, 222.408, 49.6068)	(53.4094, 220.406, 38.7201)	(76.0672, 221.145, 36.7707)	1861	57.173882	18.805471	(-27.1915, 248.554, 64.2101)	(21.2075, 266.287, 14.6213)	(51.9899, 267.133, -13.5988)	(69.3227, 266.363, -29.4477)	(81.5604, 265.169, -40.6162)	1862	65.14505	18.469471	(-35.5268, 249.868, 55.7184)	(3.37964, 266.095, 2.57846)	(32.6851, 265.144, -33.9767)	(50.1391, 263.598, -55.3611)	(61.7435, 262.101, -69.3928)	1863	62.638702	17.574873	(-44.2617, 248.102, 47.7658)	(-16.9527, 261.581, -4.97247)	(8.4658, 262.175, -40.1924)	(24.5129, 261.479, -61.811)	(35.4669, 260.481, -76.2672)	1864	49.107586	15.611376	(-52.5707, 239.386, 40.9501)	(-34.8954, 252.825, -10.8674)	(-25.2528, 248.703, -43.6058)	(-19.4271, 245.601, -61.4392)	(-13.9864, 242.346, -76.9514)	11.163939
